uniID,Count_,Shrub_Cov,Aspect,Slope,Elev,x_utm,y_utm,x_wgs,y_wgs
873,0,0.00627488,33.6901,2.58054,691,697020,4062480,-120.794844,36.687577
874,0,0.030478,83.6598,3.23927,691,697040,4062480,-120.79462,36.687573
875,0,0.0179282,101.31,5.46126,689,697060,4062480,-120.794396,36.687569
876,0,0,97.4314,8.24857,687,697080,4062480,-120.794173,36.687565
877,0,0.0340636,90,11.9969,683,697100,4062480,-120.793949,36.68756
878,0,0.0161354,82.5686,8.24857,678,697120,4062480,-120.793725,36.687556
879,0,0.000896411,63.4349,3.1996,677,697140,4062480,-120.793502,36.687552
880,0,0.0421313,71.565,4.52023,676,697160,4062480,-120.793278,36.687548
881,0,0.0080677,77.4712,6.57401,674,697180,4062480,-120.793054,36.687544
882,0,0.030478,78.6901,7.26463,672,697200,4062480,-120.79283,36.68754
883,0,0.0340636,74.0546,5.19967,669,697220,4062480,-120.792607,36.687536
884,0,0.0277887,45,2.02487,668,697240,4062480,-120.792383,36.687531
885,0,0.0250995,45,2.02487,668,697260,4062480,-120.792159,36.687527
886,0,0.00448205,65.556,4.31872,667,697280,4062480,-120.791936,36.687523
887,0,0.0170318,57.9946,6.72553,665,697300,4062480,-120.791712,36.687519
888,0,0.00896411,41.6335,8.5599,663,697320,4062480,-120.791488,36.687515
889,0,0.00986052,25.56,9.05365,662,697340,4062480,-120.791265,36.687511
890,0,0.00896411,21.3706,8.77512,661,697360,4062480,-120.791041,36.687507
891,0,0.0188246,41.8202,9.05365,660,697380,4062480,-120.790817,36.687502
892,0,0.0259959,65.8545,11.2343,657,697400,4062480,-120.790593,36.687498
893,0,0.0179282,81.4692,14.187,653,697420,4062480,-120.79037,36.687494
894,0,0.0215139,93.6522,16.4017,647,697440,4062480,-120.790146,36.68749
895,0,0.00717129,101.31,19.3185,641,697460,4062480,-120.789922,36.687486
896,0,0.0286851,103.57,20.451,632,697480,4062480,-120.789699,36.687482
897,0,0.0170318,100.491,18.9442,625,697500,4062480,-120.789475,36.687477
898,0,0.0914339,85.156,20.3081,619,697520,4062480,-120.789251,36.687473
899,0,0.0618523,49.2364,13.4579,611,697540,4062480,-120.789028,36.687469
900,0,0.00268923,333.435,14.1202,612,697560,4062480,-120.788804,36.687465
901,0,0.00358564,316.591,17.6574,616,697580,4062480,-120.78858,36.687461
902,0,0.019721,306.469,19.6724,621,697600,4062480,-120.788356,36.687457
903,0,0.0107569,298.887,22.4902,627,697620,4062480,-120.788133,36.687453
904,0,0,294.829,24.7686,635,697640,4062480,-120.787909,36.687448
905,0,0.015239,297.35,22.2014,644,697660,4062480,-120.787685,36.687444
906,0,0.0143426,311.424,15.8224,650,697680,4062480,-120.787462,36.68744
907,0,0.0125498,341.565,10.0862,653,697700,4062480,-120.787238,36.687436
908,0,0.0242031,50.4403,10.5618,652,697720,4062480,-120.787014,36.687432
909,0,0.0179282,77.1957,15.7491,646,697740,4062480,-120.786791,36.687428
910,0,0,83.2902,12.0772,640,697760,4062480,-120.786567,36.687423
911,0,0.0125498,-9999,-9999,637,697780,4062480,-120.786343,36.687419
920,0,0.0376493,-9999,-9999,650,696300,4062500,-120.802892,36.687906
921,0,0.00627488,-9999,-9999,651,696320,4062500,-120.802668,36.687902
922,0,0.00627488,-9999,-9999,653,696340,4062500,-120.802444,36.687898
923,0,0.000896411,-9999,-9999,657,696360,4062500,-120.802221,36.687894
924,0,0.0107569,305.327,14.7357,662,696380,4062500,-120.801997,36.68789
925,0,0.00537846,306.87,7.12502,665,696400,4062500,-120.801773,36.687886
926,0,0.0394421,300.964,2.08713,666,696420,4062500,-120.80155,36.687881
927,0,0,153.435,3.1996,666,696440,4062500,-120.801326,36.687877
928,0,0.0215139,174.289,7.16018,665,696460,4062500,-120.801102,36.687873
929,0,0.0242031,183.576,11.3314,665,696480,4062500,-120.800879,36.687869
930,0,0.0179282,192.381,14.7003,665,696500,4062500,-120.800655,36.687865
931,0,0.0161354,195.945,15.2699,667,696520,4062500,-120.800431,36.687861
932,0,0.0268923,187.696,13.135,668,696540,4062500,-120.800207,36.687857
933,0,0.0573703,183.366,12.017,668,696560,4062500,-120.799984,36.687852
934,0,0.0143426,186.34,12.7559,668,696580,4062500,-120.79976,36.687848
935,0,0.0107569,191.889,13.6422,669,696600,4062500,-120.799536,36.687844
936,0,0.0573703,190.008,12.1768,671,696620,4062500,-120.799313,36.68784
937,0,0.000896411,195.642,9.21646,672,696640,4062500,-120.799089,36.687836
938,0,0.0206174,221.424,8.06497,673,696660,4062500,-120.798865,36.687832
939,0,0.0268923,242.354,8.42796,675,696680,4062500,-120.798642,36.687828
940,0,0.0367528,263.157,8.94335,678,696700,4062500,-120.798418,36.687823
941,0,0.0358564,281.31,9.05365,681,696720,4062500,-120.798194,36.687819
942,0,0.0188246,287.103,9.64907,684,696740,4062500,-120.79797,36.687815
943,0,0.0313744,289.983,8.32382,688,696760,4062500,-120.797747,36.687811
944,0,0,315,4.04469,690,696780,4062500,-120.797523,36.687807
945,0,0.0259959,26.5651,3.1996,690,696800,4062500,-120.797299,36.687803
946,0,0.0582667,57.5288,4.65874,689,696820,4062500,-120.797076,36.687799
947,0,0,53.1301,3.57633,687,696840,4062500,-120.796852,36.687795
948,0,0.0080677,333.435,1.60105,686,696860,4062500,-120.796628,36.68779
949,0,0,261.87,2.53049,687,696880,4062500,-120.796405,36.687786
950,0,0.0555775,258.69,3.64697,688,696900,4062500,-120.796181,36.687782
951,0,0.00986052,288.435,3.39325,690,696920,4062500,-120.795957,36.687778
952,0,0.030478,324.462,3.07752,691,696940,4062500,-120.795733,36.687774
953,0,0.0331672,345.964,2.95035,691,696960,4062500,-120.79551,36.68777
954,0,0.0233067,18.4349,3.39325,691,696980,4062500,-120.795286,36.687766
955,0,0.0941231,21.8014,3.85103,690,697000,4062500,-120.795062,36.687761
956,0,0.00986052,11.3099,3.64697,690,697020,4062500,-120.794839,36.687757
957,0,0.00986052,29.0546,3.68178,690,697040,4062500,-120.794615,36.687753
958,0,0,63.4349,4.79318,689,697060,4062500,-120.794391,36.687749
959,0,0.0591631,82.5686,8.24857,687,697080,4062500,-120.794168,36.687745
960,0,0.0215139,91.7357,11.659,683,697100,4062500,-120.793944,36.687741
961,0,0.00896411,102.265,8.36862,678,697120,4062500,-120.79372,36.687736
962,0,0,111.801,3.85103,677,697140,4062500,-120.793496,36.687732
963,0,0.0555775,90,5.00064,676,697160,4062500,-120.793273,36.687728
964,0,0.00896411,81.0274,6.85526,674,697180,4062500,-120.793049,36.687724
965,0,0.0161354,81.0274,6.85526,671,697200,4062500,-120.792825,36.68772
966,0,0.000896411,90,4.28915,669,697220,4062500,-120.792602,36.687716
967,0,0.0233067,135,1.51893,668,697240,4062500,-120.792378,36.687712
968,0,0.0528882,149.036,2.08713,668,697260,4062500,-120.792154,36.687707
969,0,0.0215139,116.565,4.79318,667,697280,4062500,-120.791931,36.687703
970,0,0.0331672,92.2906,8.88765,665,697300,4062500,-120.791707,36.687699
971,0,0.0116533,67.8337,10.327,661,697320,4062500,-120.791483,36.687695
972,0,0.0107569,36.4692,10.1348,658,697340,4062500,-120.791259,36.687691
973,0,0.0206174,19.5367,11.6173,657,697360,4062500,-120.791036,36.687687
974,0,0.0268923,23.1986,13.3869,656,697380,4062500,-120.790812,36.687683
975,0,0.00717129,35.8377,15.5117,654,697400,4062500,-120.790588,36.687678
976,0,0,45,16.261,650,697420,4062500,-120.790365,36.687674
977,0,0.0340636,55.9541,15.5938,646,697440,4062500,-120.790141,36.68767
978,0,0.0125498,73.8866,16.3174,641,697460,4062500,-120.789917,36.687666
979,0,0.0143426,85.9144,19.3356,635,697480,4062500,-120.789694,36.687662
980,0,0.019721,80.6764,22.9942,628,697500,4062500,-120.78947,36.687658
981,0,0.0233067,71.1139,26.6579,619,697520,4062500,-120.789246,36.687653
982,0,0.050199,49.7636,17.7083,607,697540,4062500,-120.789022,36.687649
983,0,0.0224103,338.749,13.5724,607,697560,4062500,-120.788799,36.687645
984,0,0.00627488,319.635,18.1652,610,697580,4062500,-120.788575,36.687641
985,0,0.0259959,309.92,21.7676,616,697600,4062500,-120.788351,36.687637
986,0,0.0170318,302.347,23.9356,623,697620,4062500,-120.788128,36.687633
987,0,0.00627488,298.909,25.5646,631,697640,4062500,-120.787904,36.687629
988,0,0.0385457,305.538,23.2733,640,697660,4062500,-120.78768,36.687624
989,0,0.00627488,321.009,18.6614,645,697680,4062500,-120.787457,36.68762
990,0,0.03496,337.166,14.4504,648,697700,4062500,-120.787233,36.687616
991,0,0.0179282,21.0375,9.87647,649,697720,4062500,-120.787009,36.687612
992,0,0.0331672,71.565,12.2656,646,697740,4062500,-120.786785,36.687608
993,0,0.0286851,88.0251,10.2793,641,697760,4062500,-120.786562,36.687604
994,0,0.0206174,-9999,-9999,639,697780,4062500,-120.786338,36.687599
997,0,0.0457169,-9999,-9999,631,696180,4062520,-120.804229,36.688111
998,0,0.0421313,-9999,-9999,632,696200,4062520,-120.804005,36.688107
999,0,0.000896411,328.722,14.6185,633,696220,4062520,-120.803782,36.688103
1000,0,0.0448205,321.34,13.5021,636,696240,4062520,-120.803558,36.688099
1001,0,0.111155,321.582,13.0254,639,696260,4062520,-120.803334,36.688095
1002,0,0.0546811,333.435,14.1202,642,696280,4062520,-120.80311,36.68809
1003,0,0.0403385,341.565,16.5132,643,696300,4062520,-120.802887,36.688086
1004,0,0.019721,334.983,17.2427,645,696320,4062520,-120.802663,36.688082
1005,0,0.0582667,323.13,17.354,649,696340,4062520,-120.802439,36.688078
1006,0,0.0215139,310.486,18.6197,653,696360,4062520,-120.802216,36.688074
1007,0,0.0125498,308.089,16.3737,659,696380,4062520,-120.801992,36.68807
1008,0,0,315,11.4912,662,696400,4062520,-120.801768,36.688066
1009,0,0,318.814,7.56894,665,696420,4062520,-120.801545,36.688062
1010,0,0.0250995,306.87,3.57633,666,696440,4062520,-120.801321,36.688057
1011,0,0.0143426,236.31,5.15065,667,696460,4062520,-120.801097,36.688053
1012,0,0.0564739,214.216,10.7,669,696480,4062520,-120.800873,36.688049
1013,0,0.00896411,203.552,14.8904,671,696500,4062520,-120.80065,36.688045
1014,0,0.0170318,190.784,14.961,673,696520,4062520,-120.800426,36.688041
1015,0,0.0080677,178.452,13.0254,673,696540,4062520,-120.800202,36.688037
1016,0,0.0125498,183.366,12.017,673,696560,4062520,-120.799979,36.688033
1017,0,0.0116533,191.31,12.5757,674,696580,4062520,-120.799755,36.688028
1018,0,0.00717129,190.008,12.1768,675,696600,4062520,-120.799531,36.688024
1019,0,0.00179282,171.254,9.33658,675,696620,4062520,-120.799308,36.68802
1020,0,0,172.875,5.75474,673,696640,4062520,-120.799084,36.688016
1021,0,0,225,5.55325,674,696660,4062520,-120.79886,36.688012
1022,0,0.00448205,243.435,6.37937,676,696680,4062520,-120.798636,36.688008
1023,0,0.00179282,257.471,6.57401,678,696700,4062520,-120.798413,36.688004
1024,0,0.0215139,270,7.12502,680,696720,4062520,-120.798189,36.688
1025,0,0.0322708,282.265,8.36862,683,696740,4062520,-120.797965,36.687995
1026,0,0.0636452,300.069,7.81308,686,696760,4062520,-120.797742,36.687991
1027,0,0.00179282,334.983,5.90657,688,696780,4062520,-120.797518,36.687987
1028,0,0.0259959,14.0362,5.88513,688,696800,4062520,-120.797294,36.687983
1029,0,0.0206174,29.7449,5.75474,687,696820,4062520,-120.79707,36.687979
1030,0,0.0430277,26.5651,3.1996,686,696840,4062520,-120.796847,36.687975
1031,0,0.0206174,288.435,2.26364,686,696860,4062520,-120.796623,36.687971
1032,0,0.00448205,270,3.57633,688,696880,4062520,-120.796399,36.687966
1033,0,0.0215139,288.435,2.26364,689,696900,4062520,-120.796176,36.687962
1034,0,0.0277887,336.801,2.72514,689,696920,4062520,-120.795952,36.687958
1035,0,0.00179282,338.199,3.85103,689,696940,4062520,-120.795728,36.687954
1036,0,0.0690236,341.565,3.39325,690,696960,4062520,-120.795505,36.68795
1037,0,0.050199,26.5651,3.1996,690,696980,4062520,-120.795281,36.687946
1038,0,0.0546811,29.0546,3.68178,689,697000,4062520,-120.795057,36.687942
1039,0,0.0224103,18.4349,4.52023,689,697020,4062520,-120.794833,36.687937
1040,0,0.0259959,15.9454,5.19967,688,697040,4062520,-120.79461,36.687933
1041,0,0.0636452,34.6952,5.64371,688,697060,4062520,-120.794386,36.687929
1042,0,0.0170318,64.6538,7.48571,686,697080,4062520,-120.794162,36.687925
1043,0,0.0358564,87.7094,8.88765,683,697100,4062520,-120.793939,36.687921
1044,0,0.0143426,103.392,7.68389,680,697120,4062520,-120.793715,36.687917
1045,0,0.0439241,101.31,5.46126,678,697140,4062520,-120.793491,36.687913
1046,0,0.0457169,83.6598,6.45795,676,697160,4062520,-120.793268,36.687908
1047,0,0,78.6901,7.26463,673,697180,4062520,-120.793044,36.687904
1048,0,0,79.992,6.15792,671,697200,4062520,-120.79282,36.6879
1049,0,0.0510954,83.6598,3.23927,669,697220,4062520,-120.792596,36.687896
1050,0,0.0250995,135,0.506415,669,697240,4062520,-120.792373,36.687892
1051,0,0.0385457,180,1.4321,669,697260,4062520,-120.792149,36.687888
1052,0,0.0161354,116.565,4.79318,669,697280,4062520,-120.791925,36.687883
1053,0,0.0322708,95.1944,11.7006,666,697300,4062520,-120.791702,36.687879
1054,0,0.0143426,82.6942,13.8066,660,697320,4062520,-120.791478,36.687875
1055,0,0.0188246,60.2551,11.3957,656,697340,4062520,-120.791254,36.687871
1056,0,0.0421313,35.5377,12.1371,653,697360,4062520,-120.791031,36.687867
1057,0,0.019721,28.3008,15.4742,651,697380,4062520,-120.790807,36.687863
1058,0,0.0537846,31.3287,18.6018,648,697400,4062520,-120.790583,36.687859
1059,0,0.0286851,32.0054,19.4825,644,697420,4062520,-120.790359,36.687854
1060,0,0,32.7995,18.4999,641,697440,4062520,-120.790136,36.68785
1061,0,0.0448205,41.7295,17.2163,637,697460,4062520,-120.789912,36.687846
1062,0,0.0663344,58.7363,22.2671,633,697480,4062520,-120.789688,36.687842
1063,0,0.0439241,62.354,30.6537,623,697500,4062520,-120.789465,36.687838
1064,0,0.0546811,57.9946,30.5246,611,697520,4062520,-120.789241,36.687834
1065,0,0.0546811,38.991,18.6614,603,697540,4062520,-120.789017,36.687829
1066,0,0.00986052,343.443,13.5636,603,697560,4062520,-120.788794,36.687825
1067,0,0.0259959,324.728,17.4256,606,697580,4062520,-120.78857,36.687821
1068,0,0.0448205,312.563,22.5776,610,697600,4062520,-120.788346,36.687817
1069,0,0.0080677,305.538,25.8214,618,697620,4062520,-120.788122,36.687813
1070,0,0.00896411,304.695,26.2942,626,697640,4062520,-120.787899,36.687809
1071,0,0.0134462,311.566,23.8807,634,697660,4062520,-120.787675,36.687805
1072,0,0.03496,323.326,20.1154,639,697680,4062520,-120.787451,36.6878
1073,0,0.0206174,331.858,16.9502,643,697700,4062520,-120.787228,36.687796
1074,0,0.0259959,356.82,12.6993,645,697720,4062520,-120.787004,36.687792
1075,0,0.0439241,38.4181,13.0254,644,697740,4062520,-120.78678,36.687788
1076,0,0.0277887,45,12.9424,640,697760,4062520,-120.786557,36.687784
1077,0,0.00986052,-9999,-9999,638,697780,4062520,-120.786333,36.68778
1079,0,0.0663344,-9999,-9999,628,696160,4062540,-120.804448,36.688295
1080,0,0.0968124,0,16.6992,628,696180,4062540,-120.804224,36.688291
1081,0,0.0618523,353.928,16.4575,627,696200,4062540,-120.804,36.688287
1082,0,0,335.556,16.8083,628,696220,4062540,-120.803776,36.688283
1083,0,0.0941231,325.008,16.9703,632,696240,4062540,-120.803553,36.688279
1084,0,0.0950195,329.931,15.346,635,696260,4062540,-120.803329,36.688275
1085,0,0.080677,344.249,14.2119,637,696280,4062540,-120.803105,36.688271
1086,0,0.0941231,343.301,14.6283,637,696300,4062540,-120.802882,36.688267
1087,0,0.0340636,330.709,16.3737,640,696320,4062540,-120.802658,36.688262
1088,0,0.0663344,322.696,18.2634,643,696340,4062540,-120.802434,36.688258
1089,0,0.0627488,312.337,20.8309,648,696360,4062540,-120.802211,36.688254
1090,0,0.00358564,312.138,19.4937,655,696380,4062540,-120.801987,36.68825
1091,0,0.0215139,318.691,15.3535,659,696400,4062540,-120.801763,36.688246
1092,0,0.0627488,322.125,12.0672,662,696420,4062540,-120.801539,36.688242
1093,0,0.0376493,315,9.53317,664,696440,4062540,-120.801316,36.688238
1094,0,0,282.095,10.147,667,696460,4062540,-120.801092,36.688233
1095,0,0.0286851,250.641,13.7722,671,696480,4062540,-120.800868,36.688229
1096,0,0.0215139,222.797,12.9517,676,696500,4062540,-120.800645,36.688225
1097,0,0,182.291,8.88765,678,696520,4062540,-120.800421,36.688221
1098,0,0.00896411,157.62,6.55482,677,696540,4062540,-120.800197,36.688217
1099,0,0.0134462,184.399,4.65874,676,696560,4062540,-120.799973,36.688213
1100,0,0.0242031,213.69,5.15065,677,696580,4062540,-120.79975,36.688209
1101,0,0.0206174,203.199,5.43801,678,696600,4062540,-120.799526,36.688205
1102,0,0.0340636,166.607,7.68389,678,696620,4062540,-120.799302,36.6882
1103,0,0,169.509,9.73818,675,696640,4062540,-120.799079,36.688196
1104,0,0.00448205,194.036,8.78927,676,696660,4062540,-120.798855,36.688192
1105,0,0.0233067,212.005,6.72553,677,696680,4062540,-120.798631,36.688188
1106,0,0.015239,234.462,6.13738,679,696700,4062540,-120.798408,36.688184
1107,0,0.0080677,247.62,6.55482,681,696720,4062540,-120.798184,36.68818
1108,0,0.00448205,259.992,6.15792,683,696740,4062540,-120.79796,36.688176
1109,0,0.0519918,288.435,4.52023,685,696760,4062540,-120.797736,36.688171
1110,0,0.0125498,344.745,4.07606,686,696780,4062540,-120.797513,36.688167
1111,0,0.0277887,15.9454,5.19967,686,696800,4062540,-120.797289,36.688163
1112,0,0.00627488,21.0375,4.97519,685,696820,4062540,-120.797065,36.688159
1113,0,0.0457169,348.69,3.64697,685,696840,4062540,-120.796842,36.688155
1114,0,0.0188246,315,4.04469,686,696860,4062540,-120.796618,36.688151
1115,0,0.0932267,321.34,4.57614,687,696880,4062540,-120.796394,36.688147
1116,0,0.0295816,335.556,4.31872,688,696900,4062540,-120.796171,36.688142
1117,0,0.0322708,353.66,3.23927,688,696920,4062540,-120.795947,36.688138
1118,0,0.03496,341.565,3.39325,688,696940,4062540,-120.795723,36.688134
1119,0,0.0161354,338.199,3.85103,689,696960,4062540,-120.795499,36.68813
1120,0,0.0322708,18.4349,3.39325,689,696980,4062540,-120.795276,36.688126
1121,0,0.0358564,37.875,4.07606,688,697000,4062540,-120.795052,36.688122
1122,0,0.0250995,32.4712,4.65874,687,697020,4062540,-120.794828,36.688118
1123,0,0.0717129,25.0169,5.90657,686,697040,4062540,-120.794605,36.688113
1124,0,0.0242031,26.5651,7.9558,686,697060,4062540,-120.794381,36.688109
1125,0,0.0528882,34.3803,8.18785,684,697080,4062540,-120.794157,36.688105
1126,0,0.0403385,53.1301,7.12502,683,697100,4062540,-120.793934,36.688101
1127,0,0.0367528,71.565,6.76286,680,697120,4062540,-120.79371,36.688097
1128,0,0.0134462,77.4712,6.57401,678,697140,4062540,-120.793486,36.688093
1129,0,0.0179282,78.6901,7.26463,675,697160,4062540,-120.793262,36.688089
1130,0,0.00896411,76.6075,7.68389,673,697180,4062540,-120.793039,36.688084
1131,0,0.0215139,67.6199,6.55482,670,697200,4062540,-120.792815,36.68808
1132,0,0.000896411,45,4.04469,669,697220,4062540,-120.792591,36.688076
1133,0,0.0259959,351.87,2.53049,668,697240,4062540,-120.792368,36.688072
1134,0,0.0295816,315,2.02487,669,697260,4062540,-120.792144,36.688068
1135,0,0.00179282,84.8056,3.94906,669,697280,4062540,-120.79192,36.688064
1136,0,0.0170318,88.4518,13.0254,666,697300,4062540,-120.791697,36.688059
1137,0,0.0215139,85.0303,16.0973,660,697320,4062540,-120.791473,36.688055
1138,0,0.0358564,75.2564,13.798,654,697340,4062540,-120.791249,36.688051
1139,0,0.0421313,57.5288,13.7377,650,697360,4062540,-120.791025,36.688047
1140,0,0.103984,43.2643,16.2681,646,697380,4062540,-120.790802,36.688043
1141,0,0.0887447,37.5041,18.7149,642,697400,4062540,-120.790578,36.688039
1142,0,0.123705,33.6901,19.827,638,697420,4062540,-120.790354,36.688035
1143,0,0.0215139,27.4744,19.4035,634,697440,4062540,-120.790131,36.68803
1144,0,0.0546811,29.2488,19.7057,632,697460,4062540,-120.789907,36.688026
1145,0,0.0430277,49.1596,25.9855,628,697480,4062540,-120.789683,36.688022
1146,0,0.0268923,60.9454,32.7603,617,697500,4062540,-120.789459,36.688018
1147,0,0.0555775,59.2645,28.2839,604,697520,4062540,-120.789236,36.688014
1148,0,0.0528882,34.992,16.9703,598,697540,4062540,-120.789012,36.68801
1149,0,0.00717129,352.235,15.5117,598,697560,4062540,-120.788788,36.688005
1150,0,0.00179282,334.359,19.1181,600,697580,4062540,-120.788565,36.688001
1151,0,0.0277887,316.146,23.8469,604,697600,4062540,-120.788341,36.687997
1152,0,0.0143426,307.011,26.9648,612,697620,4062540,-120.788117,36.687993
1153,0,0.0125498,306.87,26.5651,620,697640,4062540,-120.787894,36.687989
1154,0,0.0761949,311.566,23.8807,628,697660,4062540,-120.78767,36.687985
