FID,pointid,shrub_cov,Elev,Slope,x_wgs,y_wgs,x_utm,y_utm,lat,lng
597,598,0.069769,762,6.2393899,-119.68135,35.166264,255789.2,3894770,,
401,402,0.069742,770,2.5805399,-119.68116,35.16717,255809.2,3894870,,
1875,1876,0.069712,730,4.5202298,-119.671634,35.157826,256649.2,3893810,,
2895,2896,0.06954,722,5.6437101,-119.666383,35.151632,257109.2,3893110,,
2061,2062,0.069504,723,1.4321001,-119.67116,35.156754,256689.2,3893690,,
2189,2190,0.069498,727,2.5304899,-119.669601,35.156068,256829.2,3893610,,
553,554,0.069456,777,5.7105899,-119.674781,35.16677,256389.2,3894810,,
1911,1912,0.06936,735,6.7255301,-119.670531,35.15767,256749.2,3893790,,
445,446,0.069295,769,4.65874,-119.680716,35.166999,255849.2,3894850,,
1531,1532,0.069218,741,4.3480902,-119.671041,35.159822,256709.2,3894030,,
2622,2623,0.069192,717,0.71616,-119.669293,35.15337,256849.2,3893310,,
130,131,0.069188,780,5.8851299,-119.677703,35.168869,256129.2,3895050,,
830,831,0.06918,756,0.506415,-119.676263,35.165115,256249.2,3894630,,
1547,1548,0.069156,757,7.9558001,-119.667531,35.159899,257029.2,3894030,,
2981,2982,0.069113,710,3.0775199,-119.668327,35.150687,256929.2,3893010,,
1005,1006,0.069105,767,6.6312499,-119.672048,35.163766,256629.2,3894470,,
831,832,0.069099,756,1.4321001,-119.676044,35.165119,256269.2,3894630,,
1028,1029,0.069058,770,5.7105899,-119.670945,35.16361,256729.2,3894450,,
988,989,0.069054,769,6.0753298,-119.671834,35.163951,256649.2,3894490,,
2183,2184,0.068965,722,2.7251401,-119.670917,35.156039,256709.2,3893610,,
2226,2227,0.068942,725,3.8510301,-119.668059,35.155921,256969.2,3893590,,
345,346,0.068935,776,7.2126002,-119.676346,35.167637,256249.2,3894910,,
1200,1201,0.068881,767,6.1373801,-119.669143,35.162207,256889.2,3894290,,
1184,1185,0.068875,753,3.94906,-119.672653,35.16213,256569.2,3894290,,
914,915,0.06887,766,5.90657,-119.672735,35.164652,256569.2,3894570,,
1079,1080,0.068855,761,5.2723298,-119.672682,35.16303,256569.2,3894390,,
2939,2940,0.068836,728,-9999,-119.665932,35.151281,257149.2,3893070,,
734,735,0.068785,763,2.5805399,-119.679352,35.165587,255969.2,3894690,,
698,699,0.0687,773,4.5202298,-119.673879,35.166069,256469.2,3894730,,
2035,2036,0.068688,727,5.15065,-119.670288,35.156954,256769.2,3893710,,
2602,2603,0.068673,720,1.60105,-119.667763,35.153584,256989.2,3893330,,
1897,1898,0.068664,742,4.5761399,-119.666808,35.157932,257089.2,3893810,,
2302,2303,0.068657,722,-9999,-119.671113,35.155313,256689.2,3893530,,
2436,2437,0.068634,727,5.0511498,-119.667141,35.15468,257049.2,3893450,,
1380,1381,0.068609,745,3.1996,-119.673044,35.160679,256529.2,3894130,,
1549,1550,0.068596,763,13.9091997,-119.667092,35.159909,257069.2,3894030,,
1047,1048,0.068543,767,6.4187899,-119.670939,35.163429,256729.2,3894430,,
2575,2576,0.068518,721,3.1996,-119.66755,35.153769,257009.2,3893350,,
876,877,0.068423,756,1.13226,-119.676471,35.164749,256229.2,3894590,,
1094,1095,0.068404,753,6.3793702,-119.673773,35.162826,256469.2,3894370,,
2915,2916,0.068366,720,4.0760598,-119.666815,35.151442,257069.2,3893090,,
1841,1842,0.068306,744,12.0170002,-119.665284,35.158326,257229.2,3893850,,
1339,1340,0.06829,752,6.0960798,-119.670643,35.161092,256749.2,3894170,,
1082,1083,0.068239,762,3.64697,-119.672024,35.163045,256629.2,3894390,,
819,820,0.068233,773,6.0545001,-119.672978,35.165367,256549.2,3894650,,
1968,1969,0.068226,-9999,3.5404799,-119.671616,35.157285,256649.2,3893750,,
1883,1884,0.068218,736,5.36764,-119.669879,35.157864,256809.2,3893810,,
2335,2336,0.068204,721,3.39325,-119.670229,35.155152,256769.2,3893510,,
2650,2651,0.06817,716,1.60105,-119.669068,35.153195,256869.2,3893290,,
524,525,0.068161,764,6.8552599,-119.681143,35.166629,255809.2,3894810,,
871,872,0.068142,771,6.2393899,-119.672528,35.165017,256589.2,3894610,,
1182,1183,0.068137,753,2.2636399,-119.673091,35.16212,256529.2,3894290,,
2547,2548,0.068111,722,3.5404799,-119.667556,35.153949,257009.2,3893370,,
1173,1174,0.068091,763,2.1475899,-119.670246,35.162363,256789.2,3894310,,
2305,2306,0.067997,723,2.5304899,-119.670455,35.155328,256749.2,3893530,,
1672,1673,0.067895,752,6.1373801,-119.666849,35.159193,257089.2,3893950,,
1106,1107,0.067856,760,4.3187199,-119.671141,35.162884,256709.2,3894370,,
2021,2022,0.067754,736,5.8851299,-119.666784,35.157211,257089.2,3893730,,
2082,2083,0.067678,734,3.0775199,-119.666553,35.156856,257109.2,3893690,,
1390,1391,0.067667,749,1.4321001,-119.670851,35.160727,256729.2,3894130,,
1561,1562,0.067568,738,3.64697,-119.671035,35.159641,256709.2,3894010,,
211,212,0.067545,773,8.3686199,-119.677027,35.168343,256189.2,3894990,,
1988,1989,0.06745,738,6.7628598,-119.667229,35.157382,257049.2,3893750,,
2734,2735,0.06741,718,4.0760598,-119.668392,35.152669,256929.2,3893230,,
2808,2809,0.067379,714,3.94906,-119.669252,35.152109,256849.2,3893170,,
870,871,0.067376,769,6.0753298,-119.672747,35.165012,256569.2,3894610,,
1080,1081,0.067326,762,4.5202298,-119.672463,35.163035,256589.2,3894390,,
2429,2430,0.067234,724,2.5304899,-119.668676,35.154646,256909.2,3893450,,
1559,1560,0.06722,738,3.23927,-119.671473,35.159632,256669.2,3894010,,
1941,1942,0.067196,730,8.1112804,-119.670745,35.157485,256729.2,3893770,,
732,733,0.067116,775,3.0775199,-119.673215,35.165903,256529.2,3894710,,
2504,2505,0.067023,751,5.7547402,-119.664716,35.154372,257269.2,3893410,,
2675,2676,0.067021,717,1.4321001,-119.669501,35.153005,256829.2,3893270,,
1685,1686,0.066911,737,3.1996,-119.671011,35.158921,256709.2,3893930,,
1433,1434,0.066899,767,15.6161003,-119.667335,35.160624,257049.2,3894110,,
769,770,0.066856,761,5.7547402,-119.67803,35.165436,256089.2,3894670,,
1435,1436,0.066811,-9999,-9999,-119.673032,35.160319,256529.2,3894090,,
1054,1055,0.066794,755,7.6184301,-119.673785,35.163186,256469.2,3894410,,
2563,2564,0.066733,718,1.13226,-119.670182,35.153711,256769.2,3893350,,
1027,1028,0.066662,770,5.36764,-119.671164,35.163605,256709.2,3894450,,
2916,2917,0.066638,722,4.5202298,-119.666596,35.151447,257089.2,3893090,,
2515,2516,0.066518,723,2.0871301,-119.668439,35.15411,256929.2,3893390,,
2540,2541,0.066493,720,4.0446901,-119.669091,35.153915,256869.2,3893370,,
1464,1465,0.066489,743,2.7251401,-119.672807,35.160143,256549.2,3894070,,
1550,1551,0.066473,766,13.0620003,-119.666873,35.159914,257089.2,3894030,,
1163,1164,0.066426,756,4.5202298,-119.672439,35.162315,256589.2,3894310,,
1879,1880,0.066423,733,5.7547402,-119.670756,35.157845,256729.2,3893810,,
1527,1528,0.066418,741,4.3187199,-119.671918,35.159802,256629.2,3894030,,
1363,1364,0.066388,749,2.2636399,-119.671076,35.160903,256709.2,3894150,,
555,556,0.066375,777,8.7892704,-119.674342,35.16678,256429.2,3894810,,
2781,2782,0.066371,714,2.0871301,-119.669477,35.152284,256829.2,3893190,,
2032,2033,0.066314,723,2.5805399,-119.670946,35.156939,256709.2,3893710,,
2130,2131,0.066311,728,3.1996,-119.669174,35.156438,256869.2,3893650,,
1374,1375,0.066301,764,4.7666001,-119.668663,35.160956,256929.2,3894150,,
1297,1298,0.066291,764,5.0511498,-119.6689,35.161491,256909.2,3894210,,
1850,1851,0.066216,736,4.5202298,-119.670324,35.158035,256769.2,3893830,,
2182,2183,0.066083,722,1.60105,-119.671136,35.156034,256689.2,3893610,,
402,403,0.066073,769,3.0775199,-119.680941,35.167174,255829.2,3894870,,
1548,1549,0.066044,757,12.0170002,-119.667311,35.159904,257049.2,3894030,,
1447,1448,0.066042,746,6.0753298,-119.6704,35.160377,256769.2,3894090,,
1552,1553,0.066019,767,15.3914003,-119.666434,35.159923,257129.2,3894030,,
2332,2333,0.065965,721,3.5763299,-119.670887,35.155138,256709.2,3893510,,
1043,1044,0.065943,765,6.3793702,-119.671817,35.16341,256649.2,3894430,,
783,784,0.065895,764,3.0775199,-119.674959,35.165504,256369.2,3894670,,
1807,1808,0.065891,740,2.0871301,-119.665729,35.158496,257189.2,3893870,,
847,848,0.065819,773,6.5740099,-119.672534,35.165197,256589.2,3894630,,
1472,1473,0.065796,743,5.7105899,-119.671052,35.160182,256709.2,3894070,,
804,805,0.065793,757,2.7251401,-119.676269,35.165295,256249.2,3894650,,
2700,2701,0.065779,716,2.8624101,-119.669933,35.152815,256789.2,3893250,,
2235,2236,0.06575,736,5.07621,-119.666085,35.155965,257149.2,3893590,,
2259,2260,0.065723,728,2.7251401,-119.667395,35.155756,257029.2,3893570,,
2919,2920,0.06572,728,-9999,-119.665938,35.151461,257149.2,3893090,,
1209,1210,0.065707,750,4.3480902,-119.672208,35.161959,256609.2,3894270,,
2112,2113,0.065701,732,3.5404799,-119.666547,35.156676,257109.2,3893670,,
1769,1770,0.065663,747,6.5548201,-119.666831,35.158652,257089.2,3893890,,
1940,1941,0.065636,727,6.8552599,-119.670964,35.15748,256709.2,3893770,,
2784,2785,0.065623,717,1.51893,-119.668819,35.152299,256889.2,3893190,,
1556,1557,0.06562,741,4.0760598,-119.672131,35.159617,256609.2,3894010,,
869,870,0.065517,769,5.07621,-119.672966,35.165007,256549.2,3894610,,
1971,1972,0.065473,725,5.2723298,-119.670958,35.1573,256709.2,3893750,,
2375,2376,0.065347,727,2.0248699,-119.667811,35.155025,256989.2,3893490,,
2166,2167,0.065296,727,2.5304899,-119.668071,35.156282,256969.2,3893630,,
795,796,0.065274,764,4.0446901,-119.678243,35.165251,256069.2,3894650,,
890,891,0.065209,768,3.1996,-119.673399,35.164817,256509.2,3894590,,
420,421,0.065118,768,7.8768501,-119.676992,35.167262,256189.2,3894870,,
2435,2436,0.065083,727,4.79318,-119.66736,35.154675,257029.2,3893450,,
2225,2226,0.065064,725,3.0775199,-119.668279,35.155916,256949.2,3893590,,
1909,1910,0.065016,730,6.6312499,-119.67097,35.15766,256709.2,3893790,,
729,730,0.065013,773,4.2891502,-119.673873,35.165889,256469.2,3894710,,
2653,2654,0.064876,720,2.7251401,-119.66841,35.153209,256929.2,3893290,,
2033,2034,0.064824,725,4.3187199,-119.670727,35.156944,256729.2,3893710,,
1934,1935,0.064818,743,10.6197004,-119.665486,35.157781,257209.2,3893790,,
899,900,0.064812,757,2.5805399,-119.676026,35.164579,256269.2,3894570,,
845,846,0.064752,771,5.5532498,-119.672972,35.165187,256549.2,3894630,,
1383,1384,0.064734,748,5.15065,-119.672386,35.160693,256589.2,3894130,,
1272,1273,0.064624,765,5.6437101,-119.668906,35.161672,256909.2,3894230,,
1165,1166,0.064578,757,5.7547402,-119.672001,35.162324,256629.2,3894310,,
1459,1460,0.064574,758,4.5482702,-119.667768,35.160435,257009.2,3894090,,
336,337,0.064548,771,4.65874,-119.67832,35.167593,256069.2,3894910,,
2026,2027,0.064523,739,9.5848703,-119.665688,35.157235,257189.2,3893730,,
829,830,0.064507,756,2.0871301,-119.676482,35.16511,256229.2,3894630,,
862,863,0.064374,761,9.3762503,-119.674502,35.164973,256409.2,3894610,,
1680,1681,0.064342,739,1.60105,-119.672108,35.158897,256609.2,3893930,,
1042,1043,0.064304,765,5.5532498,-119.672036,35.163405,256629.2,3894430,,
2492,2493,0.064304,725,2.7251401,-119.667348,35.154314,257029.2,3893410,,
1206,1207,0.064197,751,2.5304899,-119.672866,35.161945,256549.2,3894270,,
2676,2677,0.064186,717,1.13226,-119.669281,35.15301,256849.2,3893270,,
1912,1913,0.064173,735,6.3793702,-119.670312,35.157674,256769.2,3893790,,
1616,1617,0.064119,739,1.51893,-119.672339,35.159252,256589.2,3893970,,
1178,1179,0.064071,-9999,7.12502,-119.669149,35.162387,256889.2,3894310,,
2396,2397,0.064012,721,1.60105,-119.669559,35.154807,256829.2,3893470,,
2107,2108,0.063896,732,4.65874,-119.667644,35.156652,257009.2,3893670,,
1819,1820,0.063738,739,4.5202298,-119.67011,35.15822,256789.2,3893850,,
598,599,0.063712,760,7.0184102,-119.681131,35.166269,255809.2,3894770,,
561,562,0.063647,764,4.9751902,-119.681356,35.166444,255789.2,3894790,,
1331,1332,0.063597,750,3.6817801,-119.672398,35.161054,256589.2,3894170,,
1025,1026,0.063592,769,5.15065,-119.671603,35.163595,256669.2,3894450,,
868,869,0.063579,768,3.39325,-119.673186,35.165002,256529.2,3894610,,
316,317,0.063533,768,4.3187199,-119.682708,35.167496,255669.2,3894910,,
2229,2230,0.063529,729,3.5404799,-119.667401,35.155936,257029.2,3893590,,
1660,1661,0.063521,745,2.5304899,-119.669481,35.159135,256849.2,3893950,,
2236,2237,0.063455,736,8.18785,-119.665866,35.15597,257169.2,3893590,,
1836,1837,0.063444,744,5.0511498,-119.666381,35.158302,257129.2,3893850,,
1378,1379,0.063383,768,13.9347,-119.667785,35.160975,257009.2,3894150,,
346,347,0.063338,777,7.5523701,-119.676126,35.167642,256269.2,3894910,,
1777,1778,0.063332,753,14.5719995,-119.665077,35.158691,257249.2,3893890,,
517,518,0.063331,765,1.13226,-119.682678,35.166595,255669.2,3894810,,
456,457,0.063319,767,4.1687398,-119.678302,35.167053,256069.2,3894850,,
676,677,0.063296,767,2.5304899,-119.678706,35.165962,256029.2,3894730,,
2980,2981,0.063283,709,2.0871301,-119.668547,35.150682,256909.2,3893010,,
716,717,0.06319,761,1.4321001,-119.676725,35.165826,256209.2,3894710,,
2765,2766,0.06317,723,4.0760598,-119.667289,35.152513,257029.2,3893210,,
2652,2653,0.063153,718,3.8510301,-119.668629,35.153205,256909.2,3893290,,
1191,1192,0.063092,759,4.3187199,-119.671117,35.162164,256709.2,3894290,,
2466,2467,0.063,729,6.4579501,-119.666915,35.154504,257069.2,3893430,,
155,156,0.06299,777,7.5523701,-119.677478,35.168693,256149.2,3895030,,
1389,1390,0.062926,749,1.4321001,-119.67107,35.160722,256709.2,3894130,,
1121,1122,0.062913,757,4.5482702,-119.672232,35.16268,256609.2,3894350,,
2154,2155,0.062838,724,2.5304899,-119.670703,35.156224,256729.2,3893630,,
1208,1209,0.062743,751,3.39325,-119.672427,35.161954,256589.2,3894270,,
1822,1823,0.062672,742,3.23927,-119.669452,35.158234,256849.2,3893850,,
1557,1558,0.062655,739,4.0760598,-119.671912,35.159622,256629.2,3894010,,
1224,1225,0.062641,767,8.3238201,-119.668918,35.162032,256909.2,3894270,,
1489,1490,0.062596,761,16.5132008,-119.667323,35.160264,257049.2,3894070,,
2973,2974,0.062591,716,-9999,-119.666579,35.150906,257089.2,3893030,,
1693,1694,0.062589,746,2.95035,-119.669256,35.15896,256869.2,3893930,,
2573,2574,0.062453,720,1.4321001,-119.667989,35.153759,256969.2,3893350,,
976,977,0.062447,756,3.0775199,-119.674467,35.163892,256409.2,3894490,,
2596,2597,0.062411,719,3.5404799,-119.66908,35.153555,256869.2,3893330,,
970,971,0.06239,772,6.8552599,-119.672059,35.164126,256629.2,3894510,,
1430,1431,0.062374,759,6.0960798,-119.667993,35.16061,256989.2,3894110,,
1790,1791,0.06237,742,1.82533,-119.669458,35.158414,256849.2,3893870,,
1301,1302,0.062368,770,11.4169998,-119.668022,35.161511,256989.2,3894210,,
1258,1259,0.062367,749,0.71616,-119.671977,35.161604,256629.2,3894230,,
4,5,0.062352,787,-9999,-119.678634,35.17047,256049.2,3895230,,
1587,1588,0.062262,741,3.6817801,-119.672126,35.159437,256609.2,3893990,,
1246,1247,0.062164,763,4.5482702,-119.66935,35.161842,256869.2,3894250,,
1270,1271,0.062155,762,5.07621,-119.669345,35.161662,256869.2,3894230,,
2343,2344,0.062152,724,4.1687398,-119.668474,35.155191,256929.2,3893510,,
2603,2604,0.062121,721,2.5304899,-119.667544,35.153589,257009.2,3893330,,
383,384,0.062104,773,7.2646298,-119.67634,35.167457,256249.2,3894890,,
1357,1358,0.062031,748,5.90657,-119.672392,35.160873,256589.2,3894150,,
2478,2479,0.061968,717,1.4321001,-119.670419,35.154247,256749.2,3893410,,
2098,2099,0.061908,729,1.13226,-119.669618,35.156608,256829.2,3893670,,
1338,1339,0.061876,751,4.79318,-119.670862,35.161088,256729.2,3894170,,
254,255,0.061852,770,1.51893,-119.680965,35.167895,255829.2,3894950,,
1160,1161,0.061797,753,1.4321001,-119.673097,35.1623,256529.2,3894310,,
1471,1472,0.061785,743,5.4612598,-119.671272,35.160177,256689.2,3894070,,
2170,2171,0.061778,730,2.8624101,-119.667194,35.156301,257049.2,3893630,,
2186,2187,0.061769,723,3.1996,-119.670259,35.156053,256769.2,3893610,,
1119,1120,0.061764,755,4.3187199,-119.67267,35.16267,256569.2,3894350,,
1248,1249,0.06176,767,7.0719199,-119.668912,35.161852,256909.2,3894250,,
1443,1444,0.061744,746,5.0006399,-119.671278,35.160357,256689.2,3894090,,
484,485,0.061736,767,5.36764,-119.681148,35.166809,255809.2,3894830,,
1186,1187,0.06166,753,6.4579501,-119.672214,35.162139,256609.2,3894290,,
2756,2757,0.061596,714,3.1996,-119.669264,35.152469,256849.2,3893210,,
21,22,0.061524,-9999,-9999,-119.679933,35.169901,255929.2,3895170,,
1570,1571,0.061502,751,6.5740099,-119.66906,35.159685,256889.2,3894010,,
1691,1692,0.061474,745,3.5763299,-119.669695,35.15895,256829.2,3893930,,
2135,2136,0.061466,727,2.0248699,-119.668077,35.156462,256969.2,3893650,,
2428,2429,0.061404,724,2.8624101,-119.668896,35.154641,256889.2,3893450,,
1140,1141,0.061386,755,2.0248699,-119.672665,35.16249,256569.2,3894330,,
1400,1401,0.061386,764,5.8851299,-119.668657,35.160776,256929.2,3894130,,
2574,2575,0.061103,720,2.0248699,-119.667769,35.153764,256989.2,3893350,,
2804,2805,0.061098,-9999,2.5805399,-119.670129,35.15209,256769.2,3893170,,
2484,2485,0.061006,722,3.1996,-119.669103,35.154276,256869.2,3893410,,
1686,1687,0.060902,738,3.5404799,-119.670792,35.158926,256729.2,3893930,,
839,840,0.06087,769,8.6753902,-119.674289,35.165158,256429.2,3894630,,
2418,2419,0.060836,749,5.4612598,-119.664734,35.154913,257269.2,3893470,,
2417,2418,0.060718,748,5.15065,-119.664953,35.154908,257249.2,3893470,,
2177,2178,0.060655,744,7.4352999,-119.665658,35.156335,257189.2,3893630,,
1656,1657,0.060636,738,4.5202298,-119.670359,35.159116,256769.2,3893950,,
759,760,0.06048,773,4.5761399,-119.673868,35.165708,256469.2,3894690,,
1649,1650,0.060467,737,2.5304899,-119.671894,35.159082,256629.2,3893950,,
2481,2482,0.060423,719,2.7251401,-119.669761,35.154261,256809.2,3893410,,
1804,1805,0.0604,744,5.0511498,-119.666387,35.158482,257129.2,3893870,,
1298,1299,0.060312,766,2.7251401,-119.668681,35.161496,256929.2,3894210,,
2731,2732,0.060275,716,2.5304899,-119.66905,35.152654,256869.2,3893230,,
1006,1007,0.06027,767,5.5760102,-119.671828,35.16377,256649.2,3894470,,
2248,2249,0.06025,725,3.1996,-119.669808,35.155702,256809.2,3893570,,
747,748,0.060202,760,3.94906,-119.6765,35.16565,256229.2,3894690,,
1851,1852,0.060183,738,4.0446901,-119.670104,35.15804,256789.2,3893830,,
1569,1570,0.060065,749,4.79318,-119.66928,35.15968,256869.2,3894010,,
2534,2535,0.060029,718,2.8624101,-119.670407,35.153886,256749.2,3893370,,
2671,2672,0.060027,717,2.0871301,-119.670378,35.152986,256749.2,3893270,,
1161,1162,0.060006,755,3.0775199,-119.672878,35.162305,256549.2,3894310,,
2038,2039,0.059985,729,2.1475899,-119.66963,35.156968,256829.2,3893710,,
910,911,0.059917,766,6.6312499,-119.673613,35.164632,256489.2,3894570,,
2126,2127,0.059845,728,4.0446901,-119.670051,35.156418,256789.2,3893650,,
2589,2590,0.059821,716,-9999,-119.670615,35.153521,256729.2,3893330,,
1517,1518,0.059813,761,6.5740099,-119.667537,35.160079,257029.2,3894050,,
1555,1556,0.059751,741,3.5763299,-119.672351,35.159612,256589.2,3894010,,
1506,1507,0.059711,748,5.07621,-119.66995,35.160026,256809.2,3894050,,
403,404,0.05971,769,3.1996,-119.680722,35.167179,255849.2,3894870,,
2828,2829,0.059691,745,5.6424699,-119.664865,35.152206,257249.2,3893170,,
692,693,0.059681,767,7.8130798,-119.675196,35.16604,256349.2,3894730,,
1771,1772,0.059651,746,5.6437101,-119.666393,35.158662,257129.2,3893890,,
2242,2243,0.059587,722,2.0248699,-119.671124,35.155673,256689.2,3893570,,
2592,2593,0.059463,717,0.71616,-119.669957,35.153536,256789.2,3893330,,
2386,2387,0.059442,742,12.4701004,-119.665398,35.155079,257209.2,3893490,,
114,115,0.059406,778,-9999,-119.681214,35.168791,255809.2,3895050,,
654,655,0.059396,763,5.0511498,-119.676298,35.166196,256249.2,3894750,,
1591,1592,0.059353,738,2.8624101,-119.671248,35.159457,256689.2,3893990,,
2969,2970,0.059337,714,6.1373801,-119.667456,35.150887,257009.2,3893030,,
241,242,0.059325,780,9.2164602,-119.676802,35.168167,256209.2,3894970,,
1062,1063,0.059306,762,4.3187199,-119.67203,35.163225,256629.2,3894410,,
